type,version,schemaIdentifier,originatingSystem,preprocessorVersion,timeStamp,type,globalId,name,ownerHistory.type,ownerHistory.ref,relatingPropertyDefinition.type,relatingPropertyDefinition.ref
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e2ee9b53-6291-4c6f-8322-8a281a9325a3,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,73c40361-ced7-4c8b-b31f-d87cd55ccb18
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,622afc34-633a-4720-b708-1f3f6b6b8abc,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,89564bf7-cc94-471c-bea7-780732dfc45a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,70d9b8f1-e098-41b2-818e-33649c50495d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,431fac1f-6bd3-4eba-837d-c6ec2c44bceb
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,bf1e41e2-8339-428c-b388-99902cec7ad1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,47227657-f8c0-4822-9930-b84a4b273b7c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,812b467b-3280-48dc-b3c0-ef194673eae6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ec426670-42f1-464c-a9ee-2e5bb0f99aaf
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,4bb77d8c-82fb-4c2f-b05c-9fd362f3f34a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,4df6215d-aa0e-4bfe-b449-f99408872752
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e2257a26-1a6b-4e49-81c8-f400040310d2,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,67c1508d-c82a-458a-bbd1-b1d9ed1c94fc
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,06dc5f42-21b8-4343-96aa-08b2b8e6e659,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e5932334-143b-451d-809a-8d3f7605bcea
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a06b0fd4-3cba-4918-a101-22a9503f1d26,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,4894fa90-bcca-4a4c-a720-df77e98cb335
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,5b9b6084-0372-4ebc-bf61-0acbf3481fbf,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,52f5b75c-32bb-4168-a1d4-da1d5530d78e
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e7efebf7-a07c-427f-aa6a-62ae53993688,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,64a4c311-1ba0-45cf-bf7a-56a7acd44529
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,cfd689f1-db33-411a-9bda-0c3f88f87673,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,301a9a84-94a6-49d9-833e-e794395bbf4a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,6bb5d3f6-869e-41ec-8445-abdcb0093719,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,80c11000-ba73-41bf-8aa3-8f0eb313e4ef
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,94e04e9a-c9e3-4a36-b866-e807d4bf3c21,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,1669f96d-5d25-4962-bdf1-da02ee425e03
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,fb2291ac-9ca2-44f7-b460-5e9cceafe8b1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,be6fb203-4b4f-47be-8ae5-1d1c79dd83b9
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,9ae2b332-3779-420d-b56e-fdb0f850f6ae,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,2a037281-e607-4f1c-a5b6-aec7cdcf7a34
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,0192a76e-9441-44a3-b078-f6be9e93acd8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,abbc9964-8652-4410-987b-a4d12e7ce84f
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,249f07b6-cfcd-43fd-aa76-75e0a84e5cdc,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ba7adf78-b6a2-456b-be3a-74d921929f72
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c77fbc9d-66e0-42f0-92a2-50a811123dfb,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,dac442a2-7118-450f-94a6-a16dd545e341
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,901ed854-bff5-4ad3-bcbc-e51aaf5085fc,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,b271f1c7-162d-4528-ab9b-5030a7d5e16d
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,eebe7cab-92e4-4001-b497-72e9e2f5e1d0,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,b0d3a6ed-c4eb-47c7-9de7-712b3b883b48
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,13adaab8-0b2f-4967-b314-203e948f14e6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,1717d0c9-ba19-4c9e-b012-34346f6c84ab
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,7813f35d-da81-492a-a004-b072127e7d9c,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,43e51cfb-6754-4949-a0ec-df91b29e78a7
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,37de05b7-212b-4be1-b906-74fffe36c1a0,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,690b463c-e66f-480b-bf20-0c09c3afe076
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,0d038ae1-5974-493b-95b7-af4b433cd770,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,283b5afa-d36f-4f7c-a0d2-8d2984b55ef6
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,daf26539-91bf-4faf-b995-c59623ecb9e3,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,fea9b405-f820-4ae5-8b51-964237c586fa
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c1d89353-6c77-4e3a-a99a-b640c0550bc4,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,6e9e2d7c-3feb-4d09-967a-0d399dd5f7b7
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a90c5d63-d08e-4046-84a6-60bf3f573d5e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ee47bf95-d6ee-4a44-8d3b-3cdb7f18e48b
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,360627b2-5bc5-43ea-b673-65f2549e7b17,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,1d996e8b-7a80-4907-bb12-1adf9c6e10f0
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,9bdffaff-4b12-481d-99d4-a39a2b2e598d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f4744893-dfd5-4e7d-9168-c58b6453fe23
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,c05ac4b0-b9a5-4b5c-9ded-c8ec46eed502,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,9ff0f48e-08d2-4847-8b0e-5ad6ae852487
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,bcfad3f2-7e43-4d1c-948f-b3154be90da3,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,c8e0dbd0-57f4-4142-a978-a3ec2a969928
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,87d6f8c8-15da-4637-af98-a5a1aeb42b60,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ebae5840-307d-409a-a4ce-5a216c851660
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d1e29d7a-734f-4ffb-9936-198a3f689235,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,64b35870-f5d0-4bc5-8bf5-4b8f5f9ed665
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,97075a51-8bec-49a1-922d-b7f2b4342484,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,408db96b-03df-463c-b051-ed1f0dbe23e7
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,11c8435c-958e-4642-89cd-ce09ac68c4ef,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,40e8b6ca-dff2-4b1f-aee4-0fc4fa1eb679
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8205058b-a7d6-4c12-8f10-00b0229e0eea,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,292bc9f5-50e9-48c6-b2d1-6a783d4b2443
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,63c83464-d4e4-4c79-b417-abbc23b575ca,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,4347e9fd-1de4-453d-b36e-955cc8063d37
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,2b91b2ea-f244-45c2-80b6-11e7ee61fcd2,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ec648796-fe44-4360-886a-f1280b0056ff
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,835ea8bd-d8cd-4e4d-ba74-0869ce3a542e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,c591b1e2-4826-4f4c-a5d7-dc1048ac7e92
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d98874d5-e9ce-4d16-99e6-ab010cc2082c,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,b7ceb2d5-5403-445e-a1ab-cd83d25e18cb
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e47af083-f052-4b97-9f70-b56a075fff9b,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,eb06f88f-335c-4424-b3af-4dd7a2b8c314
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,44502c76-c2d5-48bd-b13d-375bc8e8859a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e6df0b33-2268-490f-ad10-c78f8105dc3d
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,2c4d6e0c-8ecd-4495-bc23-2e368b96953d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,60253424-c92c-485d-a931-471d768af33a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d4f12ea8-ca49-4688-8fee-ea154e8ccaf7,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e9cace94-c83b-492f-a844-b9ba6831c838
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8b7e138e-13fc-4550-9082-63fc24cbea5f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,37aed78f-f48c-4893-93bc-48d4f662d93c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,8eefdeaf-e9b5-4224-837f-d630fbe6f33f,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,4a32432e-1f72-40b8-9512-3d917cd51d69
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,1b63f856-9c0e-41d5-a111-4baf08d05294,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,b854b19c-7916-4033-ae13-01b772c1e01c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,e80bd628-6f86-4404-8fea-eb7587f5426b,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,db8c75a1-8409-4bf6-878c-2b58bbc643d8
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,bdafa938-34a4-4da1-a5a0-9ffdb6aa18a6,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,2e2d01db-811d-4b76-ae09-c663929058d2
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a404b4fd-386d-4645-9568-69ec0b4ae236,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f5558396-cf33-4d69-b2db-f51a2d83b12a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,3221ea02-ae73-4802-8c09-7721ad953c3a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,97955207-89b8-4698-a543-54fbd1bc2e5a
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,787adad6-d4e6-41bf-831d-8c8a7eee180d,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,633bdc1f-07f2-409d-99b7-c3f7736f06e8
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,4e6a96ba-ca9d-4c30-b075-3da79bfa09b8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,d2e8c63b-9926-4332-95f7-56d2af579f31
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,9a8ab7e6-da06-4e3a-ac77-fa48fd643e7e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,394bc341-c77b-4eca-95a3-bf3e82ae6ecb
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,6dca5d04-8c1c-4ae2-8dc8-cc16b3c3d7c3,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,ea493507-6197-41d7-ad6b-ab07a2421250
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,396848a3-b614-434b-8bd4-10d86a930bba,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,17ee8e77-199a-4e69-83ca-8d7d2b97f07c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,a334ea27-fd47-4c42-8137-2317b61f7e16,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,477dd992-85b5-4eeb-adb8-e10bad40f107
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,90b72957-c124-448c-a1c7-03b18aebf99a,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,cd7e194a-fde9-45f0-b232-3272ef4621b5
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,57fb54cd-2d00-4ef1-afd2-7c78ccf72078,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,9d066182-19b9-454a-af38-edce67a55df5
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,db2c1d62-4d22-477b-96e9-d859ec23bbce,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,62dbbded-5882-4244-8367-2a52222853e5
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,ad70fb4c-1ffb-45fb-83c3-6224101d664e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,c9c479b0-b754-4c93-89cb-d26d40b89db4
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,98659271-dd05-4bde-a5e9-57ec58beb975,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,8eea4726-85e3-4e32-9d13-db18e7514f35
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,13738ca0-b6f1-4743-8947-3b93f82d0480,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,f9e7e8d2-2487-4889-93ce-9d9da2a47586
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,5790ea64-c80d-4315-b5e5-19a95ad031e1,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,d35bc589-ca3e-4152-9514-8f4716785c73
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,19bc13fd-c098-4286-86c4-c14f6007e24e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,e76eed0b-05c9-4414-a82c-6122650fc075
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,ee496ca4-091d-46cd-a8fe-2f7c50f85cf5,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,49db71d5-5c29-4ab5-8b2b-cde651c12081
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,d69d1297-e590-44bb-8fe3-9214cf537486,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,3f0ccf13-0a43-45be-b8cc-6e7226ad2a89
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,5c75edb9-d89c-482d-8296-499609e6cff8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,54486aa1-946f-4fc2-87e6-4706d073945e
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,7d3de39c-29bf-4dc7-b7dd-9dd141d3d3ff,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,7f3e8c9e-12a6-4d97-bd75-5fa065091859
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,89c78766-44cb-4d0d-9d75-5bb0ae8b8b3e,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,83ea81b8-d454-403b-b507-e7679a921b50
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,f2ee04ad-04f1-4e59-9ba5-52eae4108da8,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,c3099b96-34f1-4a9d-a0f4-e3ca32679f0c
IFC.JSON,0.0.1,IFC2X3,IFC2JSON_python Version 0.0.1,IfcOpenShell v0.7.0-476ab506d,2023-07-06 10:10:13,IfcRelDefinesByProperties,77ece5f4-fffb-42fc-a3e4-498960431cef,,IfcOwnerHistory,94b60c5b-79bd-403f-90fa-a42704c11ed2,IfcPropertySet,fb5a52c8-4862-4619-9d0a-22c4125e8f7a
